,Create_Date,EventFirstDispatched,EventFirstArrive,Date,avg_temp
16416,1506024540,1506024540,1506025080,2017-09-21,76.0
16417,1506024660,1506024660,1506024840,2017-09-21,76.0
16418,1506024900,1506024900,1506025140,2017-09-21,76.0
16419,1506027180,1506027180,1506027480,2017-09-21,76.0
16420,1506039300,1506039300,1506039540,2017-09-22,78.0
16421,1506041400,1506041460,1506041640,2017-09-22,78.0
16422,1506042480,1506042480,1506042900,2017-09-22,78.0
16423,1506056400,1506056460,1506056940,2017-09-22,78.0
16424,1506061980,1506061980,1506062220,2017-09-22,78.0
16425,1506063240,1506063240,1506063840,2017-09-22,78.0
16426,1506065460,1506065520,1506065880,2017-09-22,78.0
16427,1506071520,1506071520,1506071760,2017-09-22,78.0
16428,1506082140,1506082140,1506082260,2017-09-22,78.0
16429,1506083340,1506083340,1506083580,2017-09-22,78.0
16430,1506083580,1506083580,1506084000,2017-09-22,78.0
16431,1506090000,1506090060,1506090240,2017-09-22,78.0
16432,1506090960,1506091020,1506091200,2017-09-22,78.0
16433,1506091440,1506091500,1506091680,2017-09-22,78.0
16434,1506093360,1506093420,1506093780,2017-09-22,78.0
16435,1506095640,1506095640,1506096000,2017-09-22,78.0
16436,1506096600,1506096600,1506096840,2017-09-22,78.0
16437,1506096780,1506096780,1506097020,2017-09-22,78.0
16438,1506097740,1506097740,1506098040,2017-09-22,78.0
16439,1506097800,1506097800,1506097860,2017-09-22,78.0
16440,1506098040,1506098040,1506098220,2017-09-22,78.0
16441,1506098040,1506098160,1506098640,2017-09-22,78.0
16442,1506099540,1506099540,1506099780,2017-09-22,78.0
16443,1506099660,1506099720,1506100080,2017-09-22,78.0
16444,1506099720,1506099720,1506100020,2017-09-22,78.0
16445,1506099960,1506099960,1506100080,2017-09-22,78.0
16446,1506102900,1506102900,1506103200,2017-09-22,78.0
16447,1506104160,1506104220,1506104340,2017-09-22,78.0
16448,1506110700,1506110700,1506110940,2017-09-22,78.0
16449,1506111720,1506111780,1506112020,2017-09-22,78.0
16450,1506118440,1506118440,1506118680,2017-09-22,78.0
16451,1506119700,1506119700,1506119880,2017-09-22,78.0
16452,1506119760,1506119760,1506119880,2017-09-22,78.0
16453,1506122280,1506122280,1506122520,2017-09-22,78.0
16454,1506122640,1506122700,1506123000,2017-09-22,78.0
16455,1506124800,1506124800,1506125400,2017-09-23,77.0
16456,1506138420,1506138420,1506138600,2017-09-23,77.0
16457,1506143280,1506143280,1506143520,2017-09-23,77.0
16458,1506147420,1506147420,1506148320,2017-09-23,77.0
16459,1506161100,1506161160,1506161460,2017-09-23,77.0
16460,1506165240,1506165360,1506165900,2017-09-23,77.0
16461,1506166440,1506166500,1506166680,2017-09-23,77.0
16462,1506170400,1506170400,1506170520,2017-09-23,77.0
16463,1506171660,1506171720,1506172020,2017-09-23,77.0
16464,1506173520,1506173520,1506174000,2017-09-23,77.0
16465,1506173820,1506173820,1506173880,2017-09-23,77.0
16466,1506173940,1506173940,1506174060,2017-09-23,77.0
16467,1506174540,1506174600,1506174660,2017-09-23,77.0
16468,1506174780,1506174780,1506175020,2017-09-23,77.0
16469,1506177960,1506177960,1506178500,2017-09-23,77.0
16470,1506180780,1506180840,1506180960,2017-09-23,77.0
16471,1506186120,1506186120,1506186300,2017-09-23,77.0
16472,1506186300,1506186360,1506186540,2017-09-23,77.0
16473,1506186360,1506186420,1506186540,2017-09-23,77.0
16474,1506189360,1506189360,1506189540,2017-09-23,77.0
16475,1506190620,1506190620,1506190920,2017-09-23,77.0
16476,1506190800,1506190800,1506190980,2017-09-23,77.0
16477,1506191940,1506191940,1506192120,2017-09-23,77.0
16478,1506191940,1506191940,1506192120,2017-09-23,77.0
16479,1506195780,1506195900,1506196080,2017-09-23,77.0
16480,1506196860,1506196860,1506197100,2017-09-23,77.0
16481,1506198420,1506198420,1506198840,2017-09-23,77.0
16482,1506198840,1506198840,1506199200,2017-09-23,77.0
16483,1506211620,1506211620,1506211800,2017-09-24,76.0
16484,1506212580,1506212640,1506212880,2017-09-24,76.0
16485,1506216060,1506216120,1506216540,2017-09-24,76.0
16486,1506216060,1506216120,1506216840,2017-09-24,76.0
16487,1506224880,1506224940,1506225120,2017-09-24,76.0
16488,1506247200,1506247260,1506247800,2017-09-24,76.0
16489,1506252180,1506252180,1506252360,2017-09-24,76.0
16490,1506252720,1506252720,1506253380,2017-09-24,76.0
16491,1506254580,1506254580,1506254880,2017-09-24,76.0
16492,1506257220,1506257280,1506257760,2017-09-24,76.0
16493,1506258420,1506258480,1506258600,2017-09-24,76.0
16494,1506261480,1506261480,1506261840,2017-09-24,76.0
16495,1506262500,1506262560,1506262680,2017-09-24,76.0
16496,1506266280,1506266280,1506266460,2017-09-24,76.0
16497,1506267240,1506267240,1506267480,2017-09-24,76.0
16498,1506269880,1506269880,1506270120,2017-09-24,76.0
16499,1506270180,1506270180,1506270300,2017-09-24,76.0
16500,1506271020,1506271020,1506271320,2017-09-24,76.0
16501,1506271440,1506271500,1506271920,2017-09-24,76.0
16502,1506273540,1506273600,1506273900,2017-09-24,76.0
16503,1506273720,1506273780,1506273900,2017-09-24,76.0
16504,1506274020,1506274020,1506274860,2017-09-24,76.0
16505,1506274800,1506274800,1506275040,2017-09-24,76.0
16506,1506275760,1506275760,1506276000,2017-09-24,76.0
16507,1506277860,1506277860,1506278040,2017-09-24,76.0
16508,1506277920,1506277920,1506278220,2017-09-24,76.0
16509,1506278160,1506278160,1506278340,2017-09-24,76.0
16510,1506279000,1506279000,1506279060,2017-09-24,76.0
16511,1506282840,1506282840,1506283500,2017-09-24,76.0
16512,1506282840,1506282840,1506283500,2017-09-24,76.0
16513,1506283620,1506283620,1506283920,2017-09-24,76.0
16514,1506285960,1506285960,1506286080,2017-09-24,76.0
16515,1506289920,1506289920,1506290100,2017-09-24,76.0
16516,1506294960,1506294960,1506295200,2017-09-24,76.0
16517,1506321600,1506321600,1506321780,2017-09-25,76.0
16518,1506327420,1506327420,1506327900,2017-09-25,76.0
16519,1506328320,1506328380,1506328560,2017-09-25,76.0
16520,1506328320,1506328380,1506328560,2017-09-25,76.0
16521,1506330780,1506330780,1506331080,2017-09-25,76.0
16522,1506335640,1506335640,1506335820,2017-09-25,76.0
16523,1506340500,1506340500,1506340680,2017-09-25,76.0
16524,1506340740,1506340740,1506340980,2017-09-25,76.0
16525,1506343260,1506343260,1506343500,2017-09-25,76.0
16526,1506344760,1506344760,1506345060,2017-09-25,76.0
16527,1506348300,1506348360,1506348540,2017-09-25,76.0
16528,1506349980,1506349980,1506350160,2017-09-25,76.0
16529,1506353760,1506353760,1506353940,2017-09-25,76.0
16530,1506356160,1506356160,1506356520,2017-09-25,76.0
16531,1506356220,1506356280,1506356580,2017-09-25,76.0
16532,1506356460,1506356460,1506356940,2017-09-25,76.0
16533,1506357420,1506357420,1506357600,2017-09-25,76.0
16534,1506358800,1506358860,1506359460,2017-09-25,76.0
16535,1506361380,1506361380,1506362160,2017-09-25,76.0
16536,1506362340,1506362400,1506362640,2017-09-25,76.0
16537,1506363960,1506364020,1506364440,2017-09-25,76.0
16538,1506365280,1506365340,1506365520,2017-09-25,76.0
16539,1506365400,1506365520,1506365640,2017-09-25,76.0
16540,1506367740,1506367800,1506367980,2017-09-25,76.0
16541,1506369660,1506369660,1506369840,2017-09-25,76.0
16542,1506375060,1506375060,1506375300,2017-09-25,76.0
16543,1506382800,1506382800,1506383040,2017-09-25,76.0
16544,1506396000,1506396060,1506396240,2017-09-26,77.0
16545,1506412500,1506412560,1506412680,2017-09-26,77.0
16546,1506414480,1506414480,1506414600,2017-09-26,77.0
16547,1506415200,1506415200,1506415440,2017-09-26,77.0
16548,1506415440,1506415500,1506415680,2017-09-26,77.0
16549,1506417000,1506417000,1506418080,2017-09-26,77.0
16550,1506418680,1506418680,1506418860,2017-09-26,77.0
16551,1506418800,1506418860,1506418920,2017-09-26,77.0
16552,1506420000,1506420060,1506420360,2017-09-26,77.0
16553,1506426600,1506426660,1506426840,2017-09-26,77.0
16554,1506428820,1506428820,1506429300,2017-09-26,77.0
16555,1506433200,1506433260,1506433440,2017-09-26,77.0
16556,1506434400,1506434520,1506434760,2017-09-26,77.0
16557,1506436980,1506437100,1506437220,2017-09-26,77.0
16558,1506440700,1506440700,1506441060,2017-09-26,77.0
16559,1506440700,1506440760,1506441000,2017-09-26,77.0
16560,1506440820,1506440940,1506441180,2017-09-26,77.0
16561,1506442740,1506442800,1506442980,2017-09-26,77.0
16562,1506444060,1506444060,1506444420,2017-09-26,77.0
16563,1506444060,1506444120,1506444300,2017-09-26,77.0
16564,1506444900,1506444900,1506445320,2017-09-26,77.0
16565,1506444900,1506444960,1506445020,2017-09-26,77.0
16566,1506446100,1506446160,1506446340,2017-09-26,77.0
16567,1506446580,1506446580,1506446760,2017-09-26,77.0
16568,1506447300,1506447360,1506447540,2017-09-26,77.0
16569,1506447540,1506447540,1506447840,2017-09-26,77.0
16570,1506449700,1506449700,1506449940,2017-09-26,77.0
16571,1506449940,1506449940,1506450720,2017-09-26,77.0
16572,1506450720,1506450720,1506451080,2017-09-26,77.0
16573,1506451800,1506451860,1506452040,2017-09-26,77.0
16574,1506452400,1506452400,1506452580,2017-09-26,77.0
16575,1506455100,1506455160,1506455340,2017-09-26,77.0
16576,1506456240,1506456240,1506456480,2017-09-26,77.0
16577,1506457380,1506457380,1506457440,2017-09-26,77.0
16578,1506462180,1506462180,1506462600,2017-09-26,77.0
16579,1506467760,1506467760,1506467880,2017-09-26,77.0
16580,1506485700,1506485760,1506486120,2017-09-27,77.0
16581,1506490680,1506490680,1506490800,2017-09-27,77.0
16582,1506493320,1506493320,1506493560,2017-09-27,77.0
16583,1506499260,1506499260,1506499620,2017-09-27,77.0
16584,1506501420,1506501480,1506501720,2017-09-27,77.0
16585,1506501660,1506501660,1506501960,2017-09-27,77.0
16586,1506502740,1506502740,1506503460,2017-09-27,77.0
16587,1506509580,1506509580,1506509760,2017-09-27,77.0
16588,1506516540,1506516600,1506516600,2017-09-27,77.0
16589,1506517020,1506517020,1506517320,2017-09-27,77.0
16590,1506517560,1506517560,1506517800,2017-09-27,77.0
16591,1506521940,1506521940,1506522240,2017-09-27,77.0
16592,1506521940,1506522000,1506522420,2017-09-27,77.0
16593,1506522900,1506522900,1506523080,2017-09-27,77.0
16594,1506523980,1506524040,1506524280,2017-09-27,77.0
16595,1506525180,1506525180,1506525420,2017-09-27,77.0
16596,1506530580,1506530580,1506531240,2017-09-27,77.0
16597,1506532140,1506532140,1506532380,2017-09-27,77.0
16598,1506532440,1506532500,1506532800,2017-09-27,77.0
16599,1506534720,1506534720,1506534900,2017-09-27,77.0
16600,1506537720,1506537720,1506537960,2017-09-27,77.0
16601,1506539340,1506539340,1506539640,2017-09-27,77.0
16602,1506547140,1506547140,1506547500,2017-09-27,77.0
16603,1506547200,1506547440,1506547740,2017-09-27,77.0
16604,1506549000,1506549000,1506549120,2017-09-27,77.0
16605,1506566700,1506566700,1506567120,2017-09-28,67.0
16606,1506566820,1506566820,1506567000,2017-09-28,67.0
16607,1506583140,1506583140,1506583380,2017-09-28,67.0
16608,1506584100,1506584100,1506584400,2017-09-28,67.0
16609,1506584700,1506584700,1506584880,2017-09-28,67.0
16610,1506586200,1506586200,1506586500,2017-09-28,67.0
16611,1506588780,1506588780,1506589020,2017-09-28,67.0
16612,1506594120,1506594120,1506594300,2017-09-28,67.0
16613,1506599460,1506599520,1506599760,2017-09-28,67.0
16614,1506602760,1506602820,1506603060,2017-09-28,67.0
16615,1506611700,1506611700,1506611880,2017-09-28,67.0
16616,1506612960,1506612960,1506613620,2017-09-28,67.0
16617,1506614100,1506614160,1506614280,2017-09-28,67.0
16618,1506614220,1506614220,1506614580,2017-09-28,67.0
16619,1506615360,1506615360,1506615600,2017-09-28,67.0
16620,1506615420,1506615420,1506616080,2017-09-28,67.0
16621,1506616320,1506616320,1506616560,2017-09-28,67.0
16622,1506617160,1506617160,1506617340,2017-09-28,67.0
16623,1506617400,1506617400,1506617700,2017-09-28,67.0
16624,1506617460,1506617460,1506617820,2017-09-28,67.0
16625,1506618120,1506618120,1506618480,2017-09-28,67.0
16626,1506618180,1506618180,1506618360,2017-09-28,67.0
16627,1506618180,1506618180,1506618420,2017-09-28,67.0
16628,1506618840,1506618900,1506619200,2017-09-28,67.0
16629,1506619260,1506619260,1506619380,2017-09-28,67.0
16630,1506620520,1506620580,1506620700,2017-09-28,67.0
16631,1506621600,1506621600,1506621660,2017-09-28,67.0
16632,1506622140,1506622140,1506622260,2017-09-28,67.0
16633,1506622980,1506622980,1506623220,2017-09-28,67.0
16634,1506628980,1506628980,1506629160,2017-09-28,67.0
16635,1506634860,1506634920,1506635280,2017-09-28,67.0
16636,1506639180,1506639180,1506639420,2017-09-28,67.0
16637,1506641760,1506641760,1506642000,2017-09-28,67.0
16638,1506642360,1506642420,1506642720,2017-09-28,67.0
16639,1506653160,1506653160,1506653460,2017-09-29,60.0
16640,1506666600,1506666600,1506666900,2017-09-29,60.0
16641,1506666900,1506666960,1506667080,2017-09-29,60.0
16642,1506667860,1506667860,1506668100,2017-09-29,60.0
16643,1506669660,1506669720,1506670380,2017-09-29,60.0
16644,1506670560,1506670560,1506670560,2017-09-29,60.0
16645,1506672000,1506672000,1506672420,2017-09-29,60.0
16646,1506676140,1506676140,1506676500,2017-09-29,60.0
16647,1506676680,1506676680,1506677220,2017-09-29,60.0
16648,1506683940,1506683940,1506684300,2017-09-29,60.0
16649,1506688500,1506688500,1506688740,2017-09-29,60.0
16650,1506690000,1506690060,1506690180,2017-09-29,60.0
16651,1506690420,1506690480,1506690720,2017-09-29,60.0
16652,1506696000,1506696000,1506696300,2017-09-29,60.0
16653,1506702000,1506702000,1506702360,2017-09-29,60.0
16654,1506702900,1506702960,1506703320,2017-09-29,60.0
16655,1506703980,1506703980,1506704580,2017-09-29,60.0
16656,1506704160,1506704220,1506704640,2017-09-29,60.0
16657,1506704280,1506704340,1506705060,2017-09-29,60.0
16658,1506704460,1506704520,1506704760,2017-09-29,60.0
16659,1506704520,1506704580,1506705060,2017-09-29,60.0
16660,1506704580,1506704580,1506704820,2017-09-29,60.0
16661,1506704940,1506705000,1506705240,2017-09-29,60.0
16662,1506707340,1506707340,1506707520,2017-09-29,60.0
16663,1506707460,1506707460,1506707640,2017-09-29,60.0
16664,1506708060,1506708060,1506708240,2017-09-29,60.0
16665,1506708240,1506708240,1506708540,2017-09-29,60.0
16666,1506708660,1506708720,1506708900,2017-09-29,60.0
16667,1506708780,1506708840,1506709080,2017-09-29,60.0
16668,1506708780,1506708840,1506708960,2017-09-29,60.0
16669,1506709320,1506709320,1506709560,2017-09-29,60.0
16670,1506709740,1506709800,1506710220,2017-09-29,60.0
16671,1506712080,1506712080,1506712440,2017-09-29,60.0
16672,1506715740,1506715800,1506715920,2017-09-29,60.0
16673,1506723420,1506723480,1506723720,2017-09-29,60.0
16674,1506724080,1506724080,1506724320,2017-09-29,60.0
16675,1506734220,1506734220,1506734700,2017-09-30,59.0
16676,1506735660,1506735720,1506736260,2017-09-30,59.0
16677,1506740520,1506740520,1506740760,2017-09-30,59.0
16678,1506748500,1506748500,1506748740,2017-09-30,59.0
16679,1506749520,1506749520,1506749760,2017-09-30,59.0
16680,1506764100,1506764100,1506764280,2017-09-30,59.0
16681,1506766680,1506766680,1506767040,2017-09-30,59.0
16682,1506767580,1506767580,1506767820,2017-09-30,59.0
16683,1506773760,1506773760,1506774060,2017-09-30,59.0
16684,1506778920,1506778980,1506779100,2017-09-30,59.0
16685,1506779460,1506779520,1506779640,2017-09-30,59.0
16686,1506783540,1506783600,1506783720,2017-09-30,59.0
16687,1506787860,1506787920,1506788100,2017-09-30,59.0
16688,1506788520,1506788580,1506788760,2017-09-30,59.0
16689,1506790200,1506790200,1506790380,2017-09-30,59.0
16690,1506790680,1506790680,1506790860,2017-09-30,59.0
16691,1506792660,1506792660,1506792960,2017-09-30,59.0
16692,1506795960,1506796020,1506796740,2017-09-30,59.0
16693,1506799980,1506799980,1506800580,2017-09-30,59.0
16694,1506802140,1506802200,1506802500,2017-09-30,59.0
16695,1506806220,1506806220,1506806400,2017-09-30,59.0
16696,1506807240,1506807240,1506807420,2017-09-30,59.0
16697,1506811140,1506811140,1506811260,2017-09-30,59.0
16698,1506822480,1506822540,1506822900,2017-10-01,57.0
16699,1506825060,1506825120,1506825420,2017-10-01,57.0
16700,1506830520,1506830580,1506831120,2017-10-01,57.0
16701,1506831060,1506831120,1506831540,2017-10-01,57.0
16702,1506843960,1506843960,1506844140,2017-10-01,57.0
16703,1506848040,1506848040,1506848340,2017-10-01,57.0
16704,1506851640,1506851640,1506851880,2017-10-01,57.0
16705,1506852660,1506852660,1506852960,2017-10-01,57.0
16706,1506853440,1506853440,1506853680,2017-10-01,57.0
16707,1506854700,1506854700,1506854820,2017-10-01,57.0
16708,1506860460,1506860460,1506860640,2017-10-01,57.0
16709,1506861900,1506861900,1506862140,2017-10-01,57.0
16710,1506862080,1506862080,1506862440,2017-10-01,57.0
16711,1506862440,1506862440,1506862620,2017-10-01,57.0
16712,1506866220,1506866220,1506866580,2017-10-01,57.0
16713,1506870480,1506870480,1506870840,2017-10-01,57.0
16714,1506871680,1506871680,1506871920,2017-10-01,57.0
16715,1506875400,1506875460,1506875580,2017-10-01,57.0
16716,1506880260,1506880320,1506880380,2017-10-01,57.0
16717,1506882300,1506882360,1506882540,2017-10-01,57.0
16718,1506884760,1506884760,1506885000,2017-10-01,57.0
16719,1506885240,1506885240,1506885360,2017-10-01,57.0
16720,1506885840,1506885840,1506886140,2017-10-01,57.0
16721,1506886920,1506886980,1506887100,2017-10-01,57.0
16722,1506890580,1506890580,1506890820,2017-10-01,57.0
16723,1506894420,1506894420,1506894540,2017-10-01,57.0
16724,1506894540,1506894600,1506894720,2017-10-01,57.0
16725,1506895740,1506895800,1506896100,2017-10-01,57.0
16726,1506907800,1506907800,1506908040,2017-10-02,61.0
16727,1506911940,1506911940,1506912180,2017-10-02,61.0
16728,1506927900,1506927900,1506928260,2017-10-02,61.0
16729,1506931200,1506931380,1506931740,2017-10-02,61.0
16730,1506934980,1506935040,1506935340,2017-10-02,61.0
16731,1506935280,1506935280,1506935280,2017-10-02,61.0
16732,1506945780,1506945780,1506946200,2017-10-02,61.0
16733,1506946080,1506946080,1506946320,2017-10-02,61.0
16734,1506948900,1506948900,1506949200,2017-10-02,61.0
16735,1506949260,1506949260,1506949860,2017-10-02,61.0
16736,1506949500,1506949560,1506949680,2017-10-02,61.0
16737,1506950940,1506950940,1506951120,2017-10-02,61.0
16738,1506953280,1506953280,1506953580,2017-10-02,61.0
16739,1506956820,1506956880,1506957180,2017-10-02,61.0
16740,1506958620,1506958620,1506958800,2017-10-02,61.0
16741,1506958860,1506958860,1506959100,2017-10-02,61.0
16742,1506964740,1506964740,1506965040,2017-10-02,61.0
16743,1506973140,1506973140,1506973620,2017-10-02,61.0
16744,1506976740,1506976740,1506976860,2017-10-02,61.0
16745,1506977520,1506977580,1506977760,2017-10-02,61.0
16746,1506981780,1506981780,1506982080,2017-10-02,61.0
16747,1506986640,1506986700,1506987000,2017-10-02,61.0
16748,1506990540,1506990600,1506990840,2017-10-03,66.0
16749,1507002420,1507002420,1507002540,2017-10-03,66.0
16750,1507013100,1507013100,1507013520,2017-10-03,66.0
16751,1507013340,1507013340,1507013640,2017-10-03,66.0
16752,1507013580,1507013640,1507014000,2017-10-03,66.0
16753,1507015800,1507015860,1507015980,2017-10-03,66.0
16754,1507021740,1507021740,1507021800,2017-10-03,66.0
16755,1507023000,1507023060,1507023300,2017-10-03,66.0
16756,1507024140,1507024200,1507024860,2017-10-03,66.0
16757,1507025160,1507025160,1507025520,2017-10-03,66.0
16758,1507026300,1507026360,1507026420,2017-10-03,66.0
16759,1507027380,1507027440,1507027620,2017-10-03,66.0
16760,1507027440,1507027500,1507027800,2017-10-03,66.0
16761,1507029060,1507029180,1507029420,2017-10-03,66.0
16762,1507030740,1507030740,1507030860,2017-10-03,66.0
16763,1507033680,1507033680,1507033980,2017-10-03,66.0
16764,1507041600,1507041600,1507041720,2017-10-03,66.0
16765,1507041780,1507041780,1507042020,2017-10-03,66.0
16766,1507042020,1507042020,1507042320,2017-10-03,66.0
16767,1507043520,1507043580,1507044000,2017-10-03,66.0
16768,1507043760,1507043760,1507044060,2017-10-03,66.0
16769,1507043940,1507043940,1507044000,2017-10-03,66.0
16770,1507043940,1507044000,1507044360,2017-10-03,66.0
16771,1507045320,1507045320,1507045680,2017-10-03,66.0
16772,1507046280,1507046340,1507046760,2017-10-03,66.0
16773,1507047360,1507047360,1507047420,2017-10-03,66.0
16774,1507047600,1507047600,1507047660,2017-10-03,66.0
16775,1507047720,1507047720,1507047900,2017-10-03,66.0
16776,1507047960,1507048020,1507048140,2017-10-03,66.0
16777,1507048080,1507048140,1507048320,2017-10-03,66.0
16778,1507048140,1507048200,1507048860,2017-10-03,66.0
16779,1507049700,1507049700,1507050000,2017-10-03,66.0
16780,1507052700,1507052700,1507053120,2017-10-03,66.0
16781,1507052760,1507052820,1507053300,2017-10-03,66.0
16782,1507054740,1507054740,1507054980,2017-10-03,66.0
16783,1507055760,1507055760,1507056060,2017-10-03,66.0
16784,1507055820,1507057740,1507057800,2017-10-03,66.0
16785,1507057380,1507057380,1507057800,2017-10-03,66.0
16786,1507058400,1507058460,1507058760,2017-10-03,66.0
16787,1507059420,1507059420,1507059660,2017-10-03,66.0
16788,1507061580,1507061640,1507061760,2017-10-03,66.0
16789,1507067460,1507067460,1507067700,2017-10-03,66.0
16790,1507070640,1507070640,1507071000,2017-10-03,66.0
16791,1507093320,1507093440,1507093860,2017-10-04,71.0
16792,1507094040,1507094040,1507094220,2017-10-04,71.0
16793,1507094400,1507094460,1507094760,2017-10-04,71.0
16794,1507104480,1507104540,1507104780,2017-10-04,71.0
16795,1507104660,1507104660,1507105020,2017-10-04,71.0
16796,1507104840,1507104900,1507105380,2017-10-04,71.0
16797,1507105200,1507105260,1507105500,2017-10-04,71.0
16798,1507105620,1507105620,1507106040,2017-10-04,71.0
16799,1507105860,1507105920,1507106100,2017-10-04,71.0
16800,1507108560,1507108620,1507108920,2017-10-04,71.0
16801,1507108680,1507108680,1507108920,2017-10-04,71.0
16802,1507108740,1507108740,1507109640,2017-10-04,71.0
16803,1507111320,1507111320,1507111500,2017-10-04,71.0
16804,1507111860,1507111860,1507112160,2017-10-04,71.0
16805,1507112640,1507112640,1507112760,2017-10-04,71.0
16806,1507114980,1507114980,1507115220,2017-10-04,71.0
16807,1507115040,1507115040,1507115280,2017-10-04,71.0
16808,1507119960,1507120020,1507120140,2017-10-04,71.0
16809,1507120620,1507120680,1507120920,2017-10-04,71.0
16810,1507123020,1507123020,1507123320,2017-10-04,71.0
16811,1507125720,1507125720,1507125900,2017-10-04,71.0
16812,1507127340,1507127340,1507127520,2017-10-04,71.0
16813,1507129980,1507129980,1507130040,2017-10-04,71.0
16814,1507132920,1507132980,1507133100,2017-10-04,71.0
16815,1507135920,1507135980,1507136280,2017-10-04,71.0
16816,1507136880,1507136940,1507137180,2017-10-04,71.0
16817,1507137420,1507137480,1507137660,2017-10-04,71.0
16818,1507137780,1507137840,1507138140,2017-10-04,71.0
16819,1507145820,1507145820,1507146120,2017-10-04,71.0
16820,1507146780,1507146840,1507147020,2017-10-04,71.0
16821,1507152300,1507152300,1507152540,2017-10-04,71.0
16822,1507155300,1507155300,1507155540,2017-10-04,71.0
16823,1507162440,1507162440,1507162740,2017-10-05,68.0
16824,1507170180,1507170180,1507170420,2017-10-05,68.0
16825,1507185900,1507185900,1507186140,2017-10-05,68.0
16826,1507187520,1507187580,1507187820,2017-10-05,68.0
16827,1507188540,1507188540,1507190100,2017-10-05,68.0
16828,1507188660,1507188720,1507189080,2017-10-05,68.0
16829,1507188780,1507188840,1507188960,2017-10-05,68.0
16830,1507189620,1507189620,1507189800,2017-10-05,68.0
16831,1507194600,1507194600,1507194840,2017-10-05,68.0
16832,1507194600,1507194660,1507195080,2017-10-05,68.0
16833,1507195320,1507195380,1507195800,2017-10-05,68.0
16834,1507200060,1507200060,1507200300,2017-10-05,68.0
16835,1507200240,1507200240,1507200480,2017-10-05,68.0
16836,1507200240,1507200300,1507201140,2017-10-05,68.0
16837,1507200540,1507200600,1507200840,2017-10-05,68.0
16838,1507201200,1507201200,1507201380,2017-10-05,68.0
16839,1507201620,1507201620,1507201620,2017-10-05,68.0
16840,1507204260,1507204260,1507204500,2017-10-05,68.0
16841,1507204560,1507204560,1507204920,2017-10-05,68.0
16842,1507206360,1507206420,1507206600,2017-10-05,68.0
16843,1507207560,1507207560,1507207800,2017-10-05,68.0
16844,1507209060,1507209060,1507209180,2017-10-05,68.0
16845,1507212720,1507212720,1507212900,2017-10-05,68.0
16846,1507213260,1507213260,1507213320,2017-10-05,68.0
16847,1507214700,1507214700,1507214820,2017-10-05,68.0
16848,1507215180,1507215180,1507215660,2017-10-05,68.0
16849,1507216200,1507216200,1507216800,2017-10-05,68.0
16850,1507216380,1507216440,1507217160,2017-10-05,68.0
16851,1507216380,1507216440,1507217160,2017-10-05,68.0
16852,1507216440,1507216500,1507216860,2017-10-05,68.0
16853,1507217100,1507217160,1507217280,2017-10-05,68.0
16854,1507217220,1507217220,1507217340,2017-10-05,68.0
16855,1507217280,1507217340,1507217460,2017-10-05,68.0
16856,1507218840,1507218900,1507219500,2017-10-05,68.0
16857,1507219800,1507219800,1507220100,2017-10-05,68.0
16858,1507220400,1507220400,1507220580,2017-10-05,68.0
16859,1507221120,1507221120,1507221300,2017-10-05,68.0
16860,1507222200,1507222260,1507222560,2017-10-05,68.0
16861,1507223160,1507223160,1507223460,2017-10-05,68.0
16862,1507225680,1507225680,1507225800,2017-10-05,68.0
16863,1507227660,1507227660,1507227900,2017-10-05,68.0
16864,1507232460,1507232460,1507232700,2017-10-05,68.0
16865,1507232460,1507232520,1507232760,2017-10-05,68.0
16866,1507238460,1507238520,1507238760,2017-10-05,68.0
16867,1507243920,1507243920,1507244220,2017-10-05,68.0
16868,1507246440,1507246440,1507246620,2017-10-05,68.0
16869,1507247220,1507247280,1507247520,2017-10-05,68.0
16870,1507247220,1507247340,1507247520,2017-10-05,68.0
16871,1507257480,1507257480,1507257780,2017-10-06,67.0
16872,1507266300,1507266300,1507266300,2017-10-06,67.0
16873,1507266480,1507266480,1507266900,2017-10-06,67.0
16874,1507272180,1507272180,1507272660,2017-10-06,67.0
16875,1507277520,1507277520,1507277640,2017-10-06,67.0
16876,1507278000,1507278060,1507278180,2017-10-06,67.0
16877,1507278540,1507278600,1507278840,2017-10-06,67.0
16878,1507285020,1507285080,1507285320,2017-10-06,67.0
16879,1507292940,1507292940,1507293180,2017-10-06,67.0
16880,1507293780,1507293780,1507294440,2017-10-06,67.0
16881,1507298280,1507298280,1507298520,2017-10-06,67.0
16882,1507300740,1507300800,1507301040,2017-10-06,67.0
16883,1507301940,1507302000,1507302360,2017-10-06,67.0
16884,1507305240,1507305240,1507305600,2017-10-06,67.0
16885,1507305420,1507305480,1507305660,2017-10-06,67.0
16886,1507305960,1507305960,1507306080,2017-10-06,67.0
16887,1507307520,1507307520,1507307760,2017-10-06,67.0
16888,1507307640,1507307640,1507307820,2017-10-06,67.0
16889,1507308540,1507308540,1507308900,2017-10-06,67.0
16890,1507310340,1507310340,1507310460,2017-10-06,67.0
16891,1507311180,1507311240,1507311480,2017-10-06,67.0
16892,1507315740,1507315800,1507316220,2017-10-06,67.0
16893,1507316580,1507316580,1507316760,2017-10-06,67.0
16894,1507317960,1507317960,1507318140,2017-10-06,67.0
16895,1507318620,1507318620,1507318740,2017-10-06,67.0
16896,1507319220,1507319280,1507319400,2017-10-06,67.0
